! Reaction's Kinematics:  Alab & Elab
! 12C + 2H -> 8Be + 6Li     or    2H(12C,8Be)6Li;       Reaction at the "middle" of the target
! Projectile Energy at the reaction place:  27.40 MeV/u;      Grazing angle:  CMS = 1.52 deg;    Lab = 0.33 deg
! Q reaction : -17.24 MeV  (Excitations 0.0+0.0 -> 11.3+0.0);     Plotted Energy option is "after reaction"
Angle  [Lab-deg]1	Fragment - 8Be	Angle  [Lab-deg]2	Residual - 6Li	
16.339245	18.441    	17.908534	27.2524   	
16.339264	18.4067   	17.875441	27.2981   	
16.339117	18.3724   	17.842255	27.3437   	
16.338803	18.3381   	17.808977	27.3893   	
16.338322	18.3039   	17.775607	27.4349   	
16.337672	18.2697   	17.742146	27.4804   	
16.336855	18.2355   	17.708594	27.5258   	
16.335868	18.2014   	17.674951	27.5713   	
16.334712	18.1673   	17.641218	27.6166   	
16.333386	18.1333   	17.607395	27.662    	
16.331890	18.0992   	17.573483	27.7072   	
16.330223	18.0653   	17.539482	27.7525   	
16.328385	18.0313   	17.505392	27.7976   	
16.326375	17.9974   	17.471214	27.8428   	
16.324193	17.9635   	17.436949	27.8879   	
16.321839	17.9297   	17.402595	27.9329   	
16.319311	17.8959   	17.368155	27.9779   	
16.316610	17.8621   	17.333628	28.0228   	
16.313735	17.8284   	17.299014	28.0677   	
16.310685	17.7947   	17.264315	28.1126   	
16.307460	17.761    	17.229530	28.1574   	
16.304060	17.7274   	17.194660	28.2021   	
16.300483	17.6938   	17.159705	28.2468   	
16.296731	17.6603   	17.124666	28.2914   	
16.292802	17.6268   	17.089542	28.336    	
16.288695	17.5933   	17.054335	28.3805   	
16.284410	17.5599   	17.019045	28.425    	
16.279948	17.5266   	16.983671	28.4694   	
16.275306	17.4932   	16.948215	28.5138   	
16.270485	17.4599   	16.912677	28.5581   	
16.265485	17.4267   	16.877057	28.6023   	
16.260305	17.3935   	16.841355	28.6465   	
16.254944	17.3603   	16.805573	28.6907   	
16.249402	17.3272   	16.769709	28.7348   	
16.243678	17.2941   	16.733765	28.7788   	
16.237773	17.2611   	16.697741	28.8227   	
16.231685	17.2281   	16.661638	28.8667   	
16.225414	17.1951   	16.625455	28.9105   	
16.218959	17.1622   	16.589193	28.9543   	
16.212321	17.1294   	16.552852	28.998    	
16.205499	17.0965   	16.516433	29.0417   	
16.198492	17.0638   	16.479936	29.0853   	
16.191300	17.031    	16.443362	29.1289   	
16.183922	16.9984   	16.406710	29.1724   	
16.176358	16.9657   	16.369981	29.2158   	
16.168607	16.9331   	16.333176	29.2591   	
16.160670	16.9006   	16.296294	29.3025   	
16.152545	16.8681   	16.259337	29.3457   	
16.144232	16.8357   	16.222304	29.3889   	
16.135730	16.8033   	16.185196	29.432    	
16.127040	16.7709   	16.148013	29.475    	
16.118161	16.7386   	16.110756	29.518    	
16.109091	16.7064   	16.073424	29.5609   	
16.099832	16.6742   	16.036018	29.6038   	
16.090382	16.642    	15.998539	29.6466   	
16.080741	16.6099   	15.960987	29.6893   	
16.070908	16.5779   	15.923362	29.732    	
16.060883	16.5459   	15.885664	29.7745   	
16.050666	16.5139   	15.847894	29.8171   	
16.040256	16.482    	15.810052	29.8595   	
16.029653	16.4502   	15.772139	29.9019   	
16.018856	16.4184   	15.734154	29.9442   	
16.007865	16.3866   	15.696099	29.9865   	
15.996679	16.355    	15.657973	30.0286   	
15.985298	16.3233   	15.619776	30.0707   	
15.973721	16.2917   	15.581510	30.1128   	
15.961949	16.2602   	15.543174	30.1547   	
15.949980	16.2287   	15.504769	30.1966   	
15.937815	16.1973   	15.466294	30.2385   	
15.925452	16.1659   	15.427751	30.2802   	
15.912892	16.1346   	15.389140	30.3219   	
15.900133	16.1034   	15.350460	30.3635   	
15.887176	16.0721   	15.311713	30.405    	
15.874020	16.041    	15.272899	30.4465   	
15.860665	16.0099   	15.234017	30.4879   	
15.847110	15.9789   	15.195068	30.5292   	
15.833354	15.9479   	15.156053	30.5704   	
15.819398	15.917    	15.116972	30.6116   	
15.805241	15.8861   	15.077824	30.6526   	
15.790883	15.8553   	15.038612	30.6936   	
15.776323	15.8245   	14.999333	30.7346   	
15.761560	15.7938   	14.959990	30.7754   	
15.746595	15.7632   	14.920582	30.8162   	
15.731426	15.7326   	14.881110	30.8569   	
15.716055	15.7021   	14.841574	30.8975   	
15.700479	15.6716   	14.801973	30.9381   	
15.684699	15.6412   	14.762310	30.9785   	
15.668714	15.6109   	14.722583	31.0189   	
15.652524	15.5806   	14.682793	31.0592   	
15.636129	15.5504   	14.642940	31.0994   	
15.619528	15.5202   	14.603025	31.1396   	
15.602720	15.4901   	14.563048	31.1796   	
15.585706	15.4601   	14.523010	31.2196   	
15.568485	15.4301   	14.482910	31.2595   	
15.551056	15.4002   	14.442748	31.2993   	
15.533420	15.3703   	14.402526	31.339    	
15.515575	15.3405   	14.362243	31.3787   	
15.497522	15.3108   	14.321900	31.4182   	
15.479260	15.2812   	14.281497	31.4577   	
15.460788	15.2516   	14.241034	31.4971   	
15.442107	15.222    	14.200511	31.5364   	
15.423216	15.1925   	14.159929	31.5757   	
15.404114	15.1631   	14.119289	31.6148   	
15.384802	15.1338   	14.078590	31.6539   	
15.365278	15.1045   	14.037832	31.6928   	
15.345543	15.0753   	13.997016	31.7317   	
15.325596	15.0461   	13.956143	31.7705   	
15.305437	15.017    	13.915212	31.8092   	
15.285065	14.988    	13.874223	31.8478   	
15.264481	14.9591   	13.833178	31.8864   	
15.243683	14.9302   	13.792076	31.9248   	
15.222672	14.9014   	13.750917	31.9632   	
15.201447	14.8726   	13.709703	32.0014   	
15.180007	14.8439   	13.668432	32.0396   	
15.158353	14.8153   	13.627106	32.0777   	
15.136484	14.7868   	13.585724	32.1157   	
15.114400	14.7583   	13.544287	32.1536   	
15.092100	14.7299   	13.502796	32.1914   	
15.069585	14.7015   	13.461250	32.2291   	
15.046853	14.6732   	13.419649	32.2668   	
15.023905	14.645    	13.377995	32.3043   	
15.000740	14.6169   	13.336287	32.3418   	
14.977358	14.5888   	13.294525	32.3791   	
14.953759	14.5608   	13.252710	32.4164   	
14.929942	14.5329   	13.210842	32.4535   	
14.905907	14.5051   	13.168921	32.4906   	
14.881654	14.4773   	13.126947	32.5276   	
14.857182	14.4496   	13.084922	32.5645   	
14.832491	14.4219   	13.042844	32.6013   	
14.807582	14.3943   	13.000715	32.638    	
14.782453	14.3668   	12.958534	32.6746   	
14.757104	14.3394   	12.916302	32.7111   	
14.731535	14.3121   	12.874020	32.7475   	
14.705747	14.2848   	12.831686	32.7838   	
14.679737	14.2576   	12.789302	32.82     	
14.653508	14.2304   	12.746868	32.8561   	
14.627057	14.2034   	12.704383	32.8921   	
14.600385	14.1764   	12.661849	32.928    	
14.573492	14.1495   	12.619266	32.9638   	
14.546377	14.1226   	12.576633	32.9996   	
14.519040	14.0959   	12.533952	33.0352   	
14.491481	14.0692   	12.491221	33.0707   	
14.463700	14.0426   	12.448443	33.1061   	
14.435696	14.016    	12.405616	33.1414   	
14.407470	13.9896   	12.362741	33.1767   	
14.379021	13.9632   	12.319818	33.2118   	
14.350348	13.9369   	12.276848	33.2468   	
14.321452	13.9106   	12.233830	33.2817   	
14.292333	13.8845   	12.190765	33.3165   	
14.262990	13.8584   	12.147654	33.3512   	
14.233423	13.8324   	12.104496	33.3858   	
14.203631	13.8065   	12.061292	33.4203   	
14.173616	13.7806   	12.018042	33.4547   	
14.143376	13.7549   	11.974746	33.489    	
14.112912	13.7292   	11.931404	33.5232   	
14.082222	13.7036   	11.888017	33.5573   	
14.051308	13.678    	11.844585	33.5913   	
14.020169	13.6526   	11.801107	33.6252   	
13.988805	13.6272   	11.757586	33.6589   	
13.957215	13.6019   	11.714019	33.6926   	
13.925400	13.5767   	11.670409	33.7262   	
13.893359	13.5515   	11.626755	33.7596   	
13.861092	13.5265   	11.583057	33.7929   	
13.828600	13.5015   	11.539315	33.8262   	
13.795881	13.4766   	11.495530	33.8593   	
13.762937	13.4518   	11.451702	33.8923   	
13.729767	13.4271   	11.407831	33.9253   	
13.696370	13.4024   	11.363918	33.9581   	
13.662747	13.3779   	11.319962	33.9908   	
13.628897	13.3534   	11.275964	34.0233   	
13.594821	13.329    	11.231924	34.0558   	
13.560519	13.3046   	11.187843	34.0882   	
13.525990	13.2804   	11.143720	34.1204   	
13.491234	13.2563   	11.099555	34.1526   	
13.456251	13.2322   	11.055350	34.1846   	
13.421042	13.2082   	11.011104	34.2166   	
13.385606	13.1843   	10.966817	34.2484   	
13.349943	13.1605   	10.922490	34.2801   	
13.314053	13.1367   	10.878123	34.3117   	
13.277937	13.1131   	10.833716	34.3431   	
13.241593	13.0895   	10.789269	34.3745   	
13.205023	13.066    	10.744782	34.4058   	
13.168226	13.0426   	10.700257	34.4369   	
13.131202	13.0193   	10.655692	34.4679   	
13.093951	12.9961   	10.611088	34.4988   	
13.056473	12.973    	10.566446	34.5296   	
13.018769	12.9499   	10.521765	34.5603   	
12.980837	12.9269   	10.477046	34.5909   	
12.942679	12.904    	10.432290	34.6213   	
12.904295	12.8813   	10.387495	34.6517   	
12.865683	12.8585   	10.342663	34.6819   	
12.826845	12.8359   	10.297793	34.712    	
12.787781	12.8134   	10.252886	34.742    	
12.748490	12.7909   	10.207943	34.7719   	
12.708973	12.7686   	10.162962	34.8016   	
12.669230	12.7463   	10.117945	34.8312   	
12.629261	12.7241   	10.072892	34.8608   	
12.589066	12.702    	10.027803	34.8902   	
12.548644	12.68     	9.982678	34.9195   	
12.507998	12.6581   	9.937517	34.9486   	
12.467125	12.6363   	9.892320	34.9777   	
12.426027	12.6146   	9.847089	35.0066   	
12.384704	12.5929   	9.801822	35.0354   	
12.343155	12.5714   	9.756521	35.0641   	
12.301381	12.5499   	9.711184	35.0927   	
12.259383	12.5285   	9.665814	35.1211   	
12.217160	12.5072   	9.620409	35.1494   	
12.174712	12.486    	9.574970	35.1777   	
12.132041	12.4649   	9.529497	35.2057   	
12.089145	12.4439   	9.483990	35.2337   	
12.046025	12.423    	9.438450	35.2616   	
12.002682	12.4022   	9.392877	35.2893   	
11.959115	12.3814   	9.347271	35.3169   	
11.915325	12.3608   	9.301632	35.3444   	
11.871312	12.3402   	9.255960	35.3717   	
11.827076	12.3197   	9.210256	35.399    	
11.782618	12.2994   	9.164519	35.4261   	
11.737938	12.2791   	9.118751	35.4531   	
11.693036	12.2589   	9.072950	35.4799   	
11.647913	12.2388   	9.027118	35.5067   	
11.602568	12.2188   	8.981255	35.5333   	
11.557002	12.1989   	8.935360	35.5598   	
11.511216	12.1791   	8.889434	35.5861   	
11.465209	12.1594   	8.843477	35.6124   	
11.418982	12.1398   	8.797490	35.6385   	
11.372536	12.1202   	8.751472	35.6645   	
11.325870	12.1008   	8.705424	35.6904   	
11.278985	12.0815   	8.659345	35.7161   	
11.231882	12.0622   	8.613237	35.7417   	
11.184561	12.0431   	8.567099	35.7672   	
11.137022	12.024    	8.520932	35.7926   	
11.089265	12.005    	8.474735	35.8178   	
11.041291	11.9862   	8.428509	35.8429   	
10.993101	11.9674   	8.382254	35.8679   	
10.944695	11.9487   	8.335970	35.8927   	
10.896073	11.9302   	8.289658	35.9174   	
10.847235	11.9117   	8.243317	35.942    	
10.798183	11.8933   	8.196948	35.9665   	
10.748916	11.875    	8.150551	35.9908   	
10.699436	11.8568   	8.104126	36.015    	
10.649742	11.8387   	8.057674	36.0391   	
10.599835	11.8207   	8.011194	36.0631   	
10.549716	11.8028   	7.964687	36.0869   	
10.499384	11.785    	7.918152	36.1106   	
10.448842	11.7673   	7.871591	36.1341   	
10.398088	11.7497   	7.825003	36.1576   	
10.347124	11.7322   	7.778389	36.1809   	
10.295951	11.7148   	7.731748	36.204    	
10.244568	11.6975   	7.685081	36.2271   	
10.192977	11.6803   	7.638388	36.25     	
10.141177	11.6632   	7.591669	36.2728   	
10.089170	11.6462   	7.544925	36.2954   	
10.036956	11.6292   	7.498155	36.3179   	
9.984536	11.6124   	7.451360	36.3403   	
9.931910	11.5957   	7.404540	36.3625   	
9.879079	11.5791   	7.357695	36.3847   	
9.826044	11.5626   	7.310825	36.4066   	
9.772805	11.5462   	7.263931	36.4285   	
9.719363	11.5298   	7.217012	36.4502   	
9.665718	11.5136   	7.170069	36.4718   	
9.611872	11.4975   	7.123102	36.4932   	
9.557825	11.4815   	7.076111	36.5145   	
9.503577	11.4656   	7.029097	36.5357   	
9.449130	11.4498   	6.982059	36.5568   	
9.394484	11.4341   	6.934998	36.5777   	
9.339640	11.4184   	6.887914	36.5985   	
9.284598	11.4029   	6.840807	36.6191   	
9.229359	11.3875   	6.793677	36.6396   	
9.173925	11.3722   	6.746525	36.66     	
9.118296	11.357    	6.699350	36.6802   	
9.062472	11.3419   	6.652153	36.7003   	
9.006454	11.3269   	6.604934	36.7203   	
8.950244	11.312    	6.557692	36.7401   	
8.893842	11.2972   	6.510430	36.7598   	
8.837249	11.2825   	6.463145	36.7793   	
8.780465	11.2679   	6.415840	36.7988   	
8.723492	11.2535   	6.368513	36.818    	
8.666330	11.2391   	6.321165	36.8372   	
8.608981	11.2248   	6.273796	36.8562   	
8.551445	11.2106   	6.226407	36.8751   	
8.493722	11.1965   	6.178997	36.8938   	
8.435815	11.1826   	6.131567	36.9124   	
8.377724	11.1687   	6.084117	36.9308   	
8.319449	11.1549   	6.036646	36.9492   	
8.260992	11.1413   	5.989156	36.9673   	
8.202353	11.1277   	5.941647	36.9854   	
8.143535	11.1143   	5.894117	37.0033   	
8.084536	11.1009   	5.846569	37.021    	
8.025359	11.0877   	5.799001	37.0387   	
7.966005	11.0745   	5.751415	37.0561   	
7.906474	11.0615   	5.703809	37.0735   	
7.846768	11.0486   	5.656185	37.0907   	
7.786887	11.0358   	5.608543	37.1078   	
7.726832	11.023    	5.560882	37.1247   	
7.666605	11.0104   	5.513203	37.1415   	
7.606207	10.9979   	5.465506	37.1581   	
7.545638	10.9855   	5.417791	37.1746   	
7.484900	10.9732   	5.370059	37.191    	
7.423993	10.961    	5.322309	37.2072   	
7.362920	10.949    	5.274542	37.2233   	
7.301680	10.937    	5.226758	37.2392   	
7.240276	10.9251   	5.178957	37.255    	
7.178707	10.9133   	5.131139	37.2707   	
7.116976	10.9017   	5.083305	37.2862   	
7.055083	10.8901   	5.035454	37.3016   	
6.993030	10.8787   	4.987587	37.3168   	
6.930818	10.8673   	4.939703	37.3319   	
6.868447	10.8561   	4.891804	37.3468   	
6.805919	10.845    	4.843889	37.3617   	
6.743236	10.834    	4.795958	37.3763   	
6.680398	10.8231   	4.748012	37.3908   	
6.617406	10.8123   	4.700051	37.4052   	
6.554262	10.8016   	4.652074	37.4195   	
6.490968	10.791    	4.604082	37.4335   	
6.427523	10.7805   	4.556076	37.4475   	
6.363931	10.7701   	4.508055	37.4613   	
6.300191	10.7598   	4.460019	37.475    	
6.236304	10.7497   	4.411969	37.4885   	
6.172274	10.7396   	4.363905	37.5019   	
6.108099	10.7297   	4.315827	37.5151   	
6.043783	10.7199   	4.267735	37.5282   	
5.979326	10.7101   	4.219630	37.5411   	
5.914729	10.7005   	4.171511	37.5539   	
5.849994	10.691    	4.123378	37.5666   	
5.785122	10.6816   	4.075233	37.5791   	
5.720115	10.6723   	4.027074	37.5915   	
5.654973	10.6631   	3.978902	37.6037   	
5.589698	10.6541   	3.930718	37.6157   	
5.524292	10.6451   	3.882521	37.6277   	
5.458756	10.6362   	3.834312	37.6395   	
5.393091	10.6275   	3.786091	37.6511   	
5.327298	10.6189   	3.737857	37.6626   	
5.261380	10.6103   	3.689612	37.674    	
5.195337	10.6019   	3.641354	37.6852   	
5.129171	10.5936   	3.593086	37.6962   	
5.062883	10.5854   	3.544805	37.7071   	
4.996475	10.5773   	3.496514	37.7179   	
4.929948	10.5693   	3.448211	37.7285   	
4.863303	10.5615   	3.399898	37.739    	
4.796543	10.5537   	3.351573	37.7493   	
4.729668	10.546    	3.303238	37.7595   	
4.662679	10.5385   	3.254893	37.7695   	
4.595580	10.5311   	3.206537	37.7794   	
4.528370	10.5238   	3.158171	37.7892   	
4.461052	10.5165   	3.109794	37.7988   	
4.393626	10.5094   	3.061409	37.8082   	
4.326095	10.5025   	3.013013	37.8175   	
4.258460	10.4956   	2.964608	37.8267   	
4.190722	10.4888   	2.916193	37.8357   	
4.122884	10.4821   	2.867769	37.8445   	
4.054946	10.4756   	2.819336	37.8533   	
3.986910	10.4692   	2.770895	37.8618   	
3.918777	10.4628   	2.722444	37.8702   	
3.850550	10.4566   	2.673985	37.8785   	
3.782229	10.4505   	2.625517	37.8866   	
3.713817	10.4445   	2.577041	37.8946   	
3.645315	10.4386   	2.528557	37.9024   	
3.576724	10.4329   	2.480065	37.9101   	
3.508046	10.4272   	2.431565	37.9177   	
3.439283	10.4217   	2.383058	37.925    	
3.370436	10.4162   	2.334543	37.9323   	
3.301507	10.4109   	2.286020	37.9394   	
3.232498	10.4057   	2.237491	37.9463   	
3.163409	10.4006   	2.188954	37.9531   	
3.094244	10.3956   	2.140410	37.9598   	
3.025002	10.3907   	2.091860	37.9662   	
2.955687	10.3859   	2.043303	37.9726   	
2.886299	10.3813   	1.994740	37.9788   	
2.816841	10.3767   	1.946170	37.9848   	
2.747314	10.3723   	1.897594	37.9907   	
2.677719	10.368    	1.849013	37.9965   	
2.608059	10.3638   	1.800425	38.0021   	
2.538334	10.3597   	1.751832	38.0076   	
2.468547	10.3557   	1.703233	38.0129   	
2.398700	10.3518   	1.654629	38.018    	
2.328793	10.348    	1.606020	38.023    	
2.258830	10.3444   	1.557406	38.0279   	
2.188810	10.3408   	1.508786	38.0326   	
2.118737	10.3374   	1.460162	38.0372   	
2.048611	10.3341   	1.411534	38.0416   	
1.978435	10.3309   	1.362901	38.0458   	
1.908210	10.3278   	1.314264	38.05     	
1.837938	10.3248   	1.265622	38.0539   	
1.767620	10.322    	1.216977	38.0577   	
1.697259	10.3192   	1.168328	38.0614   	
1.626856	10.3166   	1.119675	38.0649   	
1.556412	10.314    	1.071019	38.0683   	
1.485930	10.3116   	1.022359	38.0715   	
1.415412	10.3093   	0.973696	38.0746   	
1.344858	10.3071   	0.925030	38.0775   	
1.274271	10.305    	0.876361	38.0803   	
1.203652	10.3031   	0.827690	38.0829   	
1.133004	10.3012   	0.779015	38.0854   	
1.062327	10.2995   	0.730339	38.0877   	
0.991625	10.2978   	0.681660	38.0899   	
0.920897	10.2963   	0.632979	38.0919   	
0.850147	10.2949   	0.584296	38.0937   	
0.779375	10.2936   	0.535611	38.0955   	
0.708585	10.2924   	0.486924	38.097    	
0.637776	10.2914   	0.438236	38.0985   	
0.566952	10.2904   	0.389547	38.0997   	
0.496114	10.2896   	0.340856	38.1009   	
0.425263	10.2888   	0.292164	38.1018   	
0.354402	10.2882   	0.243472	38.1027   	
0.283532	10.2877   	0.194778	38.1033   	
0.212656	10.2873   	0.146084	38.1039   	
0.141773	10.287    	0.097390	38.1042   	
0.070888	10.2869   	0.048695	38.1045   	
0.000000	10.2868   	0.000000	38.1045   	
